School DBN,School Name,School District,Home Language,Total Applicants Language,True Applicants Language,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
05M148,Eagle Academy for Young Men of Harlem,5,FRENCH,1,1.0,257.0,46.0,120.0,88.0,1.0,144
05M157,The Urban Assembly School for Global Commerce,5,FRENCH,1,1.0,207.0,26.0,81.0,6.0,1.0,144
05M304,Mott Hall High School,5,FRENCH,1,1.0,455.0,53.0,108.0,6.0,1.0,144
05M369,Urban Assembly School for the Performing Arts,5,FRENCH,1,1.0,372.0,52.0,108.0,6.0,1.0,144
05M670,Thurgood Marshall Academy for Learning and Social Change,5,FRENCH,1,1.0,340.0,71.0,108.0,6.0,1.0,144
06M211,Inwood Early College for Health and Information Technologies,6,FRENCH,1,1.0,745.0,156.0,111.0,6.0,1.0,144
06M293,City College Academy of the Arts,6,FRENCH,1,1.0,1028.0,337.0,81.0,95.0,1.0,144
03M307,"Urban Assembly School for Media Studies, The",3,FRENCH,1,1.0,328.0,71.0,126.0,109.0,1.0,144
06M346,Community Health Academy of the Heights,6,FRENCH,1,1.0,586.0,143.0,75.0,93.0,1.0,144
06M462,The College Academy,6,FRENCH,1,1.0,814.0,121.0,121.0,129.0,1.0,144
06M467,High School for Law and Public Service,6,FRENCH,1,1.0,643.0,95.0,167.0,84.0,1.0,144
06M468,High School for Health Careers and Sciences,6,FRENCH,1,1.0,822.0,121.0,268.0,6.0,1.0,144
06M552,Gregorio Luperon High School for Science and Mathematics,6,FRENCH,1,1.0,573.0,165.0,150.0,45.0,1.0,144
07X427,Community School for Social Justice,7,FRENCH,1,1.0,229.0,33.0,81.0,6.0,1.0,144
07X473,Mott Haven Village Preparatory High School,7,FRENCH,1,1.0,460.0,62.0,81.0,6.0,1.0,144
07X500,Hostos-Lincoln Academy of Science,7,FRENCH,1,1.0,751.0,158.0,81.0,121.0,1.0,144
07X551,The Urban Assembly Bronx Academy of Letters,7,FRENCH,1,1.0,309.0,45.0,108.0,58.0,1.0,144
07X625,Bronx Legacy High School,7,FRENCH,1,1.0,690.0,97.0,90.0,6.0,1.0,144
07X670,Health Opportunities High School,7,FRENCH,1,1.0,477.0,47.0,75.0,6.0,1.0,144
08X269,Bronx Studio School for Writers and Artists,8,FRENCH,1,1.0,481.0,130.0,90.0,113.0,1.0,144
08X282,Women's Academy of Excellence,8,FRENCH,1,1.0,172.0,27.0,108.0,6.0,1.0,144
08X293,Renaissance High School for Musical Theater and the Arts,8,FRENCH,1,1.0,660.0,115.0,110.0,6.0,1.0,144
06M348,Washington Heights Expeditionary Learning School,6,FRENCH,1,1.0,689.0,175.0,100.0,115.0,1.0,144
02M655,The High School for Climate Justice,2,FRENCH,1,1.0,298.0,60.0,152.0,105.0,1.0,144
02M615,Chelsea Career and Technical Education High School,2,FRENCH,1,1.0,821.0,118.0,152.0,6.0,1.0,144
02M605,Humanities Preparatory Academy,2,FRENCH,1,1.0,861.0,101.0,75.0,6.0,1.0,144
01M450,East Side Community School,1,FRENCH,1,1.0,1142.0,328.0,95.0,117.0,1.0,144
02M047,47 The American Sign Language and English Secondary School,2,FRENCH,1,1.0,318.0,55.0,69.0,6.0,1.0,144
02M139,Stephen T. Mather Building Arts & Craftsmanship High School,2,FRENCH,1,1.0,432.0,88.0,108.0,6.0,1.0,144
02M280,Manhattan Early College School for Advertising,2,FRENCH,1,1.0,572.0,88.0,112.0,6.0,1.0,144
02M282,Urban Assembly Maker Academy,2,FRENCH,1,1.0,1074.0,175.0,150.0,216.0,1.0,144
02M296,High School of Hospitality Management,2,FRENCH,1,1.0,269.0,35.0,135.0,6.0,1.0,144
02M298,Pace High School,2,FRENCH,1,1.0,1172.0,169.0,190.0,177.0,1.0,144
02M300,"Urban Assembly School of Design and Construction, The",2,FRENCH,1,1.0,346.0,43.0,108.0,6.0,1.0,144
02M303,"Facing History School, The",2,FRENCH,1,1.0,421.0,87.0,107.0,6.0,1.0,144
02M316,"Urban Assembly School of Business for Young Women, the",2,FRENCH,1,1.0,165.0,17.0,120.0,6.0,1.0,144
02M374,Gramercy Arts High School,2,FRENCH,1,1.0,1038.0,129.0,204.0,78.0,1.0,144
02M394,Emma Lazarus High School,2,FRENCH,1,1.0,134.0,19.0,60.0,1.0,1.0,144
02M399,The High School For Language And Diplomacy,2,FRENCH,1,1.0,385.0,36.0,134.0,6.0,1.0,144
02M407,Institute for Collaborative Education,2,FRENCH,1,1.0,836.0,263.0,61.0,73.0,1.0,144
02M408,Professional Performing Arts High School,2,FRENCH,1,1.0,1255.0,378.0,128.0,180.0,1.0,144
02M413,School of the Future High School,2,FRENCH,1,1.0,1741.0,485.0,108.0,152.0,1.0,144
02M419,Landmark High School,2,FRENCH,1,1.0,457.0,37.0,100.0,6.0,1.0,144
02M422,Quest to Learn,2,FRENCH,1,1.0,177.0,27.0,108.0,41.0,1.0,144
02M425,Leadership and Public Service High School,2,FRENCH,1,1.0,387.0,36.0,145.0,52.0,1.0,144
02M427,Manhattan Academy For Arts & Language,2,FRENCH,1,1.0,389.0,72.0,108.0,49.0,1.0,144
02M432,Murray Hill Academy,2,FRENCH,1,1.0,558.0,76.0,90.0,6.0,1.0,144
02M437,Hudson High School of Learning Technologies,2,FRENCH,1,1.0,353.0,48.0,119.0,6.0,1.0,144
02M449,Vanguard High School,2,FRENCH,1,1.0,701.0,134.0,110.0,158.0,1.0,144
02M500,Unity Center for Urban Technologies,2,FRENCH,1,1.0,274.0,48.0,95.0,136.0,1.0,144
02M507,Urban Assembly Gateway School for Technology,2,FRENCH,1,1.0,1299.0,278.0,108.0,146.0,1.0,144
02M529,Jacqueline Kennedy Onassis High School,2,FRENCH,1,1.0,534.0,81.0,204.0,6.0,1.0,144
02M545,High School for Dual Language and Asian Studies,2,FRENCH,1,1.0,769.0,299.0,108.0,150.0,1.0,144
02M551,Urban Assembly New York Harbor School,2,FRENCH,1,1.0,724.0,221.0,200.0,6.0,1.0,144
02M580,Richard R. Green High School of Teaching,2,FRENCH,1,1.0,1291.0,154.0,160.0,6.0,1.0,144
08X312,Millennium Art Academy,8,FRENCH,1,1.0,625.0,136.0,112.0,117.0,1.0,144
17K524,International High School at Prospect Heights,17,FRENCH,1,1.0,338.0,61.0,108.0,45.0,1.0,144
08X320,Pelham Lab High School,8,FRENCH,1,1.0,514.0,49.0,108.0,6.0,1.0,144
08X376,Antonia Pantoja Preparatory Academy: A College Board School,8,FRENCH,1,1.0,308.0,82.0,84.0,104.0,1.0,144
13K412,Brooklyn Community Arts & Media High School (BCAM),13,FRENCH,1,1.0,702.0,113.0,142.0,6.0,1.0,144
13K419,"Science Skills Center High School for Science, Technology and the Creative Arts",13,FRENCH,1,1.0,909.0,111.0,258.0,143.0,1.0,144
13K439,Brooklyn International High School,13,FRENCH,1,1.0,409.0,71.0,81.0,53.0,1.0,144
13K527,Urban Assembly Institute of Math and Science for Young Women,13,FRENCH,1,1.0,237.0,54.0,81.0,60.0,1.0,144
13K605,George Westinghouse Career and Technical Education High School,13,FRENCH,1,1.0,1254.0,203.0,254.0,194.0,1.0,144
13K674,"City Polytechnic High School of Engineering, Architecture, and Technology",13,FRENCH,1,1.0,1239.0,274.0,108.0,160.0,1.0,144
13K963,Design Works High School,13,FRENCH,1,1.0,607.0,86.0,81.0,6.0,1.0,144
14K071,Juan Morel Campos Secondary School,14,FRENCH,1,1.0,341.0,78.0,101.0,69.0,1.0,144
14K454,The Williamsburg High School of Art and Technology,14,FRENCH,1,1.0,893.0,129.0,116.0,120.0,1.0,144
14K474,PROGRESS High School for Professional Careers,14,FRENCH,1,1.0,506.0,81.0,153.0,6.0,1.0,144
14K478,"The High School for Enterprise, Business and Technology",14,FRENCH,1,1.0,1197.0,144.0,249.0,130.0,1.0,144
14K488,Brooklyn Preparatory High School,14,FRENCH,1,1.0,1061.0,174.0,153.0,6.0,1.0,144
14K558,Williamsburg High School for Architecture and Design,14,FRENCH,1,1.0,1223.0,253.0,155.0,212.0,1.0,144
13K350,Urban Assembly School of Music and Art,13,FRENCH,1,1.0,494.0,52.0,108.0,6.0,1.0,144
14K561,Williamsburg Preparatory School,14,FRENCH,1,1.0,1131.0,226.0,180.0,236.0,1.0,144
14K610,A-Tech High School,14,FRENCH,1,1.0,1273.0,264.0,224.0,243.0,1.0,144
14K614,Young Women's Leadership School of Brooklyn,14,FRENCH,1,1.0,251.0,47.0,93.0,59.0,1.0,144
15K448,Brooklyn Collaborative Studies,15,FRENCH,1,1.0,693.0,99.0,90.0,110.0,1.0,144
15K464,Park Slope Collegiate,15,FRENCH,1,1.0,613.0,115.0,102.0,130.0,1.0,144
15K519,Cobble Hill School of American Studies,15,FRENCH,1,1.0,481.0,62.0,278.0,6.0,1.0,144
15K592,Khalil Gibran International Academy,15,FRENCH,1,1.0,101.0,19.0,81.0,6.0,1.0,144
15K656,Brooklyn High School of the Arts,15,FRENCH,1,1.0,2104.0,574.0,254.0,272.0,1.0,144
15K667,Sunset Park High School,15,FRENCH,1,1.0,989.0,260.0,354.0,6.0,1.0,144
16K455,Boys and Girls High School,16,FRENCH,1,1.0,712.0,68.0,369.0,96.0,1.0,144
16K498,Brooklyn High School for Law and Technology,16,FRENCH,1,1.0,1730.0,296.0,151.0,6.0,1.0,144
16K688,The Brooklyn Academy of Global Finance,16,FRENCH,1,1.0,469.0,56.0,108.0,6.0,1.0,144
16K765,Nelson Mandela High School,16,FRENCH,1,1.0,250.0,25.0,114.0,6.0,1.0,144
17K122,Pathways in Technology Early College High School (P-Tech),17,FRENCH,1,1.0,712.0,114.0,150.0,6.0,1.0,144
14K586,Lyons Community School,14,FRENCH,1,1.0,174.0,32.0,81.0,6.0,1.0,144
12X684,Wings Academy,12,FRENCH,1,1.0,370.0,63.0,150.0,86.0,1.0,144
12X682,Fannie Lou Hamer Freedom High School,12,FRENCH,1,1.0,388.0,73.0,110.0,83.0,1.0,144
12X550,High School of World Cultures,12,FRENCH,1,1.0,380.0,49.0,108.0,36.0,1.0,144
08X432,Bronx Bridges High School,8,FRENCH,1,1.0,454.0,83.0,81.0,70.0,1.0,144
08X452,Gotham Collaborative High School,8,FRENCH,1,1.0,343.0,51.0,120.0,6.0,1.0,144
08X561,Bronx Compass High School,8,FRENCH,1,1.0,520.0,70.0,130.0,6.0,1.0,144
09X231,Eagle Academy for Young Men,9,FRENCH,1,1.0,455.0,163.0,80.0,130.0,1.0,144
09X329,DreamYard Preparatory School,9,FRENCH,1,1.0,522.0,57.0,108.0,64.0,1.0,144
09X350,New Directions Secondary School,9,FRENCH,1,1.0,72.0,9.0,25.0,6.0,1.0,144
09X568,Young Women's Leadership School of the Bronx,9,FRENCH,1,1.0,449.0,109.0,90.0,127.0,1.0,144
10X141,Riverdale / Kingsbridge Academy (Middle School / High School 141),10,FRENCH,1,1.0,648.0,268.0,210.0,288.0,1.0,144
10X225,Theatre Arts Production Company School,10,FRENCH,1,1.0,633.0,88.0,170.0,6.0,1.0,144
10X228,Jonas Bronck Academy,10,FRENCH,1,1.0,372.0,91.0,90.0,6.0,1.0,144
10X237,"The Marie Curie High School for Medicine, Nursing, and Health Professions",10,FRENCH,1,1.0,334.0,46.0,135.0,6.0,1.0,144
10X268,Kingsbridge International High School,10,FRENCH,1,1.0,206.0,15.0,108.0,6.0,1.0,144
10X284,Bronx School of Law and Finance,10,FRENCH,1,1.0,558.0,58.0,130.0,6.0,1.0,144
10X351,Bronx Collaborative High School,10,FRENCH,1,1.0,582.0,47.0,150.0,6.0,1.0,144
10X368,In-Tech Academy (M.S. / High School 368),10,FRENCH,1,1.0,707.0,244.0,160.0,205.0,1.0,144
10X442,"Celia Cruz Bronx High School of Music, The",10,FRENCH,1,1.0,561.0,165.0,140.0,114.0,1.0,144
10X524,Crotona International High School,10,FRENCH,1,1.0,309.0,47.0,81.0,19.0,1.0,144
10X546,Bronx Theatre High School,10,FRENCH,1,1.0,414.0,45.0,128.0,6.0,1.0,144
10X549,Discovery High School,10,FRENCH,1,1.0,716.0,95.0,108.0,135.0,1.0,144
11X265,Bronx Lab School,11,FRENCH,1,1.0,381.0,47.0,123.0,6.0,1.0,144
11X270,Academy for Scholarship and Entrepreneurship: A College Board School,11,FRENCH,1,1.0,775.0,148.0,120.0,6.0,1.0,144
11X275,High School of Computers and Technology,11,FRENCH,1,1.0,715.0,115.0,181.0,156.0,1.0,144
11X418,Bronx High School for the Visual Arts,11,FRENCH,1,1.0,951.0,168.0,102.0,136.0,1.0,144
11X509,High School of Language and Innovation,11,FRENCH,1,1.0,299.0,56.0,108.0,36.0,1.0,144
32K552,The Academy of Urban Planning and Engineering,32,FRENCH,1,1.0,737.0,128.0,113.0,6.0,1.0,144
12X248,"Metropolitan High School, The",12,FRENCH,1,1.0,228.0,33.0,151.0,6.0,1.0,144
12X388,Pan American International High School at Monroe,12,FRENCH,1,1.0,310.0,71.0,108.0,43.0,1.0,144
12X478,The Cinema School,12,FRENCH,1,1.0,618.0,139.0,81.0,117.0,1.0,144
12X521,The Metropolitan Soundview High School,12,FRENCH,1,1.0,453.0,67.0,120.0,74.0,1.0,144
08X367,"Archimedes Academy for Math, Science and Technology Applications",8,FRENCH,1,1.0,427.0,75.0,100.0,6.0,1.0,144
32K554,All City Leadership Secondary School,32,FRENCH,1,1.0,911.0,247.0,62.0,62.0,1.0,144
